,bedrooms_small,bedrooms_medium,bedrooms_large,view,grade_1.0,grade_3.0,grade_2.0,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,price,kiez_981.0,kiez_980.0
225,1.0,0.0,0.0,0,1.0,0.0,0.0,1250,0,47.5123,-122.37299999999999,1280,7392,390000,1.0,0.0
226,1.0,0.0,0.0,0,0.0,1.0,0.0,1510,0,47.7076,-122.01299999999999,1640,6009,479950,0.0,1.0
227,0.0,1.0,0.0,0,1.0,0.0,0.0,1120,600,47.2922,-122.37100000000001,1510,9753,264950,0.0,1.0
228,1.0,0.0,0.0,0,1.0,0.0,0.0,980,450,47.4075,-122.214,1960,13068,235000,0.0,1.0
229,1.0,0.0,0.0,0,1.0,0.0,0.0,1480,0,47.6794,-122.03399999999999,2250,4729,516500,0.0,1.0
230,1.0,0.0,0.0,4,1.0,0.0,0.0,1230,220,47.4497,-122.375,2030,13193,655000,1.0,0.0
231,0.0,1.0,0.0,0,1.0,0.0,0.0,2280,0,47.5218,-122.164,2280,15347,500000,0.0,1.0
232,0.0,0.0,1.0,0,0.0,1.0,0.0,1780,1160,47.3103,-122.339,2120,8236,315000,0.0,1.0
233,1.0,0.0,0.0,0,1.0,0.0,0.0,1000,0,47.5687,-121.899,1150,13702,213000,0.0,1.0
234,1.0,0.0,0.0,0,1.0,0.0,0.0,1620,860,47.5575,-122.303,2090,4800,475000,1.0,0.0
235,0.0,1.0,0.0,0,0.0,0.0,1.0,3760,0,47.6489,-122.18299999999999,3430,35096,1030000,0.0,1.0
236,1.0,0.0,0.0,0,1.0,0.0,0.0,1640,580,47.3459,-121.95,2070,80100,416000,0.0,1.0
237,0.0,1.0,0.0,0,1.0,0.0,0.0,1670,300,47.6136,-122.303,1510,4740,410000,1.0,0.0
238,1.0,0.0,0.0,0,0.0,0.0,1.0,3530,300,47.7641,-122.023,2920,148539,800000,0.0,1.0
239,0.0,0.0,1.0,2,0.0,0.0,1.0,2350,2060,47.3376,-122.324,2600,13988,472000,0.0,1.0
240,1.0,0.0,0.0,0,1.0,0.0,0.0,1430,0,47.3173,-122.319,1190,8640,225000,0.0,1.0
241,1.0,0.0,0.0,0,1.0,0.0,0.0,830,0,47.5308,-122.376,830,4960,210000,1.0,0.0
242,1.0,0.0,0.0,0,1.0,0.0,0.0,1430,0,47.6727,-122.29899999999999,1450,3750,455000,1.0,0.0
243,1.0,0.0,0.0,0,1.0,0.0,0.0,1300,0,47.3221,-122.21600000000001,1260,8316,225000,0.0,1.0
244,1.0,0.0,0.0,2,1.0,0.0,0.0,790,240,47.6779,-122.353,1390,3060,480000,1.0,0.0
245,1.0,0.0,0.0,0,0.0,0.0,1.0,2740,0,47.3076,-122.395,2570,10377,363000,0.0,1.0
246,0.0,1.0,0.0,4,0.0,0.0,1.0,1830,1820,47.6338,-122.072,3120,18841,2400000,0.0,1.0
247,1.0,0.0,0.0,0,1.0,0.0,0.0,720,0,47.5218,-122.35700000000001,1150,2566,181000,1.0,0.0
248,0.0,1.0,0.0,0,1.0,0.0,0.0,2010,0,47.2785,-122.213,2010,7650,250000,0.0,1.0
249,1.0,0.0,0.0,0,1.0,0.0,0.0,770,790,47.6846,-122.345,1390,3000,481000,1.0,0.0
250,1.0,0.0,0.0,0,1.0,0.0,0.0,1240,570,47.3656,-122.27799999999999,1750,7209,260000,0.0,1.0
251,0.0,1.0,0.0,0,0.0,0.0,1.0,3360,0,47.4369,-122.111,3060,6567,455000,0.0,1.0
252,1.0,0.0,0.0,0,0.0,1.0,0.0,1510,0,47.4616,-121.711,1730,36224,415000,0.0,1.0
253,1.0,0.0,0.0,0,1.0,0.0,0.0,800,600,47.5405,-122.27,1620,6331,349500,1.0,0.0
254,1.0,0.0,0.0,0,1.0,0.0,0.0,1730,0,47.3507,-122.178,1630,6458,245000,0.0,1.0
255,1.0,0.0,0.0,2,1.0,0.0,0.0,1420,0,47.6979,-122.32,1420,6816,592500,1.0,0.0
256,0.0,1.0,0.0,0,1.0,0.0,0.0,1180,1180,47.5278,-122.345,1910,7620,385000,1.0,0.0
257,1.0,0.0,0.0,0,1.0,0.0,0.0,1200,380,47.4756,-122.147,1550,10650,315000,0.0,1.0
258,1.0,0.0,0.0,0,1.0,0.0,0.0,1230,0,47.4437,-121.772,1380,10098,255000,0.0,1.0
259,0.0,1.0,0.0,0,0.0,1.0,0.0,2460,0,47.7048,-122.109,2990,5659,693000,0.0,1.0
260,1.0,0.0,0.0,0,0.0,1.0,0.0,1460,200,47.6362,-122.302,1660,4400,780000,1.0,0.0
261,1.0,0.0,0.0,0,1.0,0.0,0.0,1270,0,47.4207,-122.29,1600,8470,237000,1.0,0.0
262,1.0,0.0,0.0,0,0.0,0.0,1.0,1320,780,47.6154,-122.04700000000001,2380,33450,525000,0.0,1.0
263,1.0,0.0,0.0,0,1.0,0.0,0.0,770,0,47.5964,-122.29899999999999,1330,2580,425000,1.0,0.0
264,1.0,0.0,0.0,4,1.0,0.0,0.0,760,0,47.4683,-122.43799999999999,1230,14267,369900,0.0,1.0
265,0.0,1.0,0.0,0,1.0,0.0,0.0,1700,0,47.4045,-122.171,1950,7475,290000,0.0,1.0
266,1.0,0.0,0.0,0,1.0,0.0,0.0,1120,0,47.5544,-122.35799999999999,1130,6350,285000,1.0,0.0
267,1.0,0.0,0.0,0,1.0,0.0,0.0,1070,0,47.6802,-122.29,1320,4465,415000,1.0,0.0
268,1.0,0.0,0.0,0,0.0,1.0,0.0,1420,650,47.2988,-122.37100000000001,2070,8250,272500,0.0,1.0
269,0.0,1.0,0.0,2,0.0,1.0,0.0,4750,300,47.6312,-122.223,3890,20060,2900000,0.0,1.0
270,0.0,1.0,0.0,0,0.0,1.0,0.0,5310,0,47.7285,-122.042,4180,47443,1370000,0.0,1.0
271,1.0,0.0,0.0,0,1.0,0.0,0.0,1040,0,47.7107,-122.352,1440,7530,436000,1.0,0.0
272,1.0,0.0,0.0,0,1.0,0.0,0.0,1700,0,47.3271,-122.323,1350,8164,210000,0.0,1.0
273,1.0,0.0,0.0,0,1.0,0.0,0.0,1300,0,47.5053,-122.255,1320,7619,236000,1.0,0.0
274,1.0,0.0,0.0,0,1.0,0.0,0.0,580,500,47.6601,-122.4,1440,2225,331000,1.0,0.0
275,1.0,0.0,0.0,0,0.0,1.0,0.0,2653,0,47.4145,-122.166,2653,4927,365000,0.0,1.0
276,1.0,0.0,0.0,0,0.0,1.0,0.0,2290,0,47.4672,-122.165,1660,10530,450000,0.0,1.0
277,0.0,1.0,0.0,0,0.0,0.0,1.0,2850,970,47.7618,-122.26100000000001,1860,12136,770000,0.0,1.0
278,0.0,1.0,0.0,0,0.0,1.0,0.0,2210,0,47.3828,-122.071,2670,49385,455000,0.0,1.0
279,1.0,0.0,0.0,0,1.0,0.0,0.0,1240,1150,47.5362,-122.26799999999999,2020,6000,405000,1.0,0.0
280,0.0,1.0,0.0,0,1.0,0.0,0.0,1610,990,47.3954,-122.206,1720,11088,304900,0.0,1.0
281,1.0,0.0,0.0,0,1.0,0.0,0.0,860,0,47.5048,-122.272,1650,8775,170000,1.0,0.0
282,0.0,1.0,0.0,1,0.0,0.0,1.0,2630,1200,47.6166,-122.287,3050,7556,2050000,1.0,0.0
283,0.0,1.0,0.0,0,0.0,0.0,1.0,3500,0,47.6811,-122.025,3920,7864,780000,0.0,1.0
284,1.0,0.0,0.0,0,0.0,1.0,0.0,1740,680,47.7486,-122.23,2570,13300,330000,0.0,1.0
285,0.0,1.0,0.0,0,0.0,0.0,1.0,2720,0,47.3846,-122.169,2410,8100,370000,0.0,1.0
286,0.0,1.0,0.0,0,1.0,0.0,0.0,1850,650,47.7564,-122.14399999999999,2300,9750,467000,0.0,1.0
287,1.0,0.0,0.0,0,1.0,0.0,0.0,1140,530,47.7198,-122.193,1670,7320,405000,0.0,1.0
288,0.0,1.0,0.0,0,0.0,1.0,0.0,1450,1450,47.5461,-122.15100000000001,2310,10300,675000,0.0,1.0
289,1.0,0.0,0.0,0,1.0,0.0,0.0,1140,500,47.5712,-122.14299999999999,1520,13527,500000,0.0,1.0
290,0.0,1.0,0.0,0,1.0,0.0,0.0,1890,0,47.4281,-122.34299999999999,2410,15256,389999,1.0,0.0
291,0.0,1.0,0.0,2,0.0,1.0,0.0,1780,1170,47.7128,-122.223,2120,9600,630000,0.0,1.0
292,0.0,1.0,0.0,0,0.0,0.0,1.0,2160,0,47.3341,-122.255,2280,9937,360000,0.0,1.0
293,0.0,1.0,0.0,0,0.0,1.0,0.0,2270,1010,47.5399,-122.181,2320,11004,580000,0.0,1.0
294,1.0,0.0,0.0,3,0.0,1.0,0.0,1270,700,47.5717,-122.375,2390,4166,550000,1.0,0.0
295,0.0,1.0,0.0,0,0.0,0.0,1.0,3360,0,47.5951,-122.01700000000001,3150,11374,879000,0.0,1.0
296,1.0,0.0,0.0,0,1.0,0.0,0.0,1320,0,47.3536,-122.14399999999999,1740,7316,265000,0.0,1.0
297,1.0,0.0,0.0,0,0.0,1.0,0.0,2650,0,47.5084,-122.154,2400,7220,446500,0.0,1.0
298,1.0,0.0,0.0,0,1.0,0.0,0.0,1330,700,47.5586,-122.311,2140,5592,404000,1.0,0.0
299,1.0,0.0,0.0,2,1.0,0.0,0.0,1090,500,47.4427,-122.274,1630,9052,267500,1.0,0.0
300,0.0,1.0,0.0,4,0.0,0.0,1.0,2600,1950,47.6053,-122.07700000000001,4550,19508,3080000,0.0,1.0
301,1.0,0.0,0.0,0,0.0,1.0,0.0,2440,0,47.3494,-122.301,2510,7903,335000,0.0,1.0
302,1.0,0.0,0.0,0,1.0,0.0,0.0,970,970,47.6933,-122.39299999999999,2190,7310,576000,1.0,0.0
303,1.0,0.0,0.0,0,0.0,1.0,0.0,2040,0,47.3537,-122.0,2370,4590,208633,0.0,1.0
304,1.0,0.0,0.0,0,1.0,0.0,0.0,1120,1080,47.476000000000006,-122.337,1460,10139,315000,1.0,0.0
305,1.0,0.0,0.0,0,0.0,1.0,0.0,960,960,47.6239,-122.29799999999999,1740,4000,725000,1.0,0.0
306,0.0,1.0,0.0,0,0.0,1.0,0.0,1400,400,47.7776,-122.384,1800,8275,550000,1.0,0.0
307,0.0,1.0,0.0,0,0.0,1.0,0.0,2180,0,47.6459,-122.05799999999999,2250,9781,610750,0.0,1.0
308,1.0,0.0,0.0,0,1.0,0.0,0.0,1010,0,47.6692,-122.29700000000001,1460,5000,550700,1.0,0.0
309,0.0,1.0,0.0,0,0.0,1.0,0.0,2220,1100,47.5376,-122.18,2720,8330,665000,0.0,1.0
310,0.0,1.0,0.0,2,0.0,1.0,0.0,1980,390,47.601000000000006,-122.294,2440,5750,834000,1.0,0.0
311,0.0,1.0,0.0,0,1.0,0.0,0.0,1660,0,47.528999999999996,-121.837,1660,78408,201000,0.0,1.0
312,0.0,1.0,0.0,4,0.0,0.0,1.0,3370,280,47.6345,-122.367,2880,5400,2380000,1.0,0.0
313,0.0,1.0,0.0,3,0.0,1.0,0.0,2690,1600,47.5503,-122.102,3860,11244,1380000,0.0,1.0
314,0.0,1.0,0.0,3,0.0,1.0,0.0,2690,1600,47.5503,-122.102,3860,11244,1400000,0.0,1.0
315,0.0,1.0,0.0,0,0.0,1.0,0.0,1350,600,47.4441,-122.125,2150,7350,305000,0.0,1.0
316,1.0,0.0,0.0,0,0.0,1.0,0.0,1720,870,47.7357,-122.333,1570,8162,487000,1.0,0.0
317,1.0,0.0,0.0,0,0.0,1.0,0.0,1930,0,47.346000000000004,-122.15700000000001,2350,57500,390000,0.0,1.0
318,1.0,0.0,0.0,0,1.0,0.0,0.0,1170,300,47.6638,-122.345,1570,3864,548000,1.0,0.0
319,0.0,1.0,0.0,0,1.0,0.0,0.0,800,0,47.48,-122.336,1310,8775,268750,1.0,0.0
320,0.0,1.0,0.0,0,0.0,0.0,1.0,3150,0,47.6759,-122.15100000000001,1560,8384,819900,0.0,1.0
321,1.0,0.0,0.0,0,0.0,1.0,0.0,2030,0,47.5162,-122.057,2660,17958,520000,0.0,1.0
322,1.0,0.0,0.0,0,1.0,0.0,0.0,1450,0,47.2639,-122.25200000000001,1520,9518,230000,0.0,1.0
323,1.0,0.0,0.0,0,1.0,0.0,0.0,1510,0,47.2929,-122.37100000000001,1510,9753,240000,0.0,1.0
324,1.0,0.0,0.0,0,1.0,0.0,0.0,960,280,47.4957,-122.352,1820,7460,232000,1.0,0.0
325,1.0,0.0,0.0,0,1.0,0.0,0.0,960,280,47.4957,-122.352,1820,7460,240500,1.0,0.0
326,1.0,0.0,0.0,0,0.0,0.0,1.0,3030,0,47.7721,-122.09299999999999,3080,35781,274975,0.0,1.0
327,0.0,1.0,0.0,0,0.0,0.0,1.0,2050,0,47.644,-122.319,2320,5500,740000,1.0,0.0
328,1.0,0.0,0.0,0,1.0,0.0,0.0,1000,0,47.472,-122.344,1150,7600,186375,1.0,0.0
329,1.0,0.0,0.0,0,0.0,0.0,1.0,1590,780,47.592,-122.166,2500,10004,790000,0.0,1.0
330,0.0,1.0,0.0,0,0.0,0.0,1.0,1890,910,47.669,-122.275,2370,6120,880000,1.0,0.0
331,0.0,0.0,1.0,0,1.0,0.0,0.0,2240,0,47.42,-122.323,1590,7955,279000,1.0,0.0
332,1.0,0.0,0.0,2,0.0,1.0,0.0,1810,0,47.1913,-122.012,1910,10450,295000,0.0,1.0
333,1.0,0.0,0.0,0,1.0,0.0,0.0,1070,0,47.6666,-122.331,1710,5000,640000,1.0,0.0
334,0.0,1.0,0.0,0,0.0,0.0,1.0,2490,0,47.5639,-122.21700000000001,2770,9525,940000,0.0,1.0
335,0.0,1.0,0.0,0,1.0,0.0,0.0,1960,0,47.3483,-122.052,1800,5894,260000,0.0,1.0
336,1.0,0.0,0.0,0,0.0,0.0,1.0,1860,1070,47.7648,-122.164,2580,11045,559900,0.0,1.0
337,0.0,1.0,0.0,0,1.0,0.0,0.0,1510,0,47.6794,-122.35700000000001,1820,3750,791500,1.0,0.0
338,1.0,0.0,0.0,0,1.0,0.0,0.0,1420,0,47.7535,-122.354,1740,8000,265000,1.0,0.0
339,1.0,0.0,0.0,0,1.0,0.0,0.0,1740,0,47.4945,-122.22,880,78408,245000,1.0,0.0
340,0.0,1.0,0.0,0,1.0,0.0,0.0,2560,0,47.6945,-122.09299999999999,2560,14764,485000,0.0,1.0
341,0.0,1.0,0.0,0,0.0,0.0,1.0,2420,620,47.5222,-122.15700000000001,3470,8066,684000,0.0,1.0
342,1.0,0.0,0.0,0,0.0,1.0,0.0,1300,1200,47.7222,-122.32,1580,8691,425000,1.0,0.0
343,0.0,1.0,0.0,0,1.0,0.0,0.0,1275,0,47.3796,-122.49,1660,20000,309600,0.0,1.0
344,0.0,1.0,0.0,0,0.0,1.0,0.0,2580,0,47.5374,-121.875,2380,5823,552250,0.0,1.0
345,0.0,1.0,0.0,0,1.0,0.0,0.0,1000,0,47.4897,-122.24,1020,7138,165000,1.0,0.0
346,0.0,1.0,0.0,0,1.0,0.0,0.0,1000,0,47.4897,-122.24,1020,7138,239900,1.0,0.0
347,1.0,0.0,0.0,0,1.0,0.0,0.0,1070,0,47.4716,-122.07799999999999,1360,32156,320000,0.0,1.0
348,1.0,0.0,0.0,0,1.0,0.0,0.0,1390,0,47.3581,-122.17299999999999,1720,12080,206600,0.0,1.0
349,0.0,1.0,0.0,0,1.0,0.0,0.0,1250,1250,47.7713,-122.307,2040,8646,387000,1.0,0.0
350,1.0,0.0,0.0,0,1.0,0.0,0.0,560,0,47.675,-121.854,1300,19207,299000,0.0,1.0
351,0.0,1.0,0.0,0,0.0,0.0,1.0,2270,0,47.5603,-122.22200000000001,2610,10180,855000,0.0,1.0
352,1.0,0.0,0.0,0,1.0,0.0,0.0,1300,600,47.4147,-122.337,1940,14400,315000,1.0,0.0
353,1.0,0.0,0.0,2,1.0,0.0,0.0,790,200,47.68,-122.353,1930,3120,437500,1.0,0.0
354,0.0,1.0,0.0,0,1.0,0.0,0.0,1050,500,47.3117,-122.27,1640,22654,252000,0.0,1.0
355,0.0,1.0,0.0,0,1.0,0.0,0.0,1100,1100,47.543,-122.28,1600,5766,375000,1.0,0.0
356,0.0,1.0,0.0,0,1.0,0.0,0.0,1910,0,47.3607,-122.03399999999999,2010,5091,300000,0.0,1.0
357,0.0,1.0,0.0,0,1.0,0.0,0.0,1750,0,47.5759,-122.137,1750,10530,420000,0.0,1.0
358,1.0,0.0,0.0,0,1.0,0.0,0.0,1330,0,47.6891,-122.15899999999999,1340,17689,900000,0.0,1.0
359,1.0,0.0,0.0,2,0.0,0.0,1.0,1980,460,47.565,-122.381,1520,5750,679900,1.0,0.0
360,1.0,0.0,0.0,0,1.0,0.0,0.0,1640,0,47.6359,-121.97399999999999,1580,28399,463000,0.0,1.0
361,0.0,1.0,0.0,0,0.0,0.0,1.0,2760,0,47.4769,-122.141,2470,11340,380000,0.0,1.0
362,0.0,1.0,0.0,0,1.0,0.0,0.0,1820,0,47.3845,-122.029,1820,8168,329500,0.0,1.0
363,1.0,0.0,0.0,0,0.0,1.0,0.0,1340,770,47.6743,-122.184,2040,9363,604950,0.0,1.0
364,0.0,1.0,0.0,2,0.0,1.0,0.0,1640,1400,47.5651,-122.164,2920,8800,795000,0.0,1.0
365,1.0,0.0,0.0,0,1.0,0.0,0.0,1840,0,47.4853,-121.709,1380,44049,465000,0.0,1.0
366,0.0,1.0,0.0,0,0.0,0.0,1.0,2990,0,47.4508,-122.359,2140,17449,673000,1.0,0.0
367,0.0,1.0,0.0,0,0.0,0.0,1.0,3520,0,47.6375,-122.016,3400,21455,810000,0.0,1.0
368,0.0,1.0,0.0,0,0.0,1.0,0.0,1910,530,47.5944,-122.042,2770,24361,785000,0.0,1.0
369,0.0,1.0,0.0,0,1.0,0.0,0.0,1370,720,47.4888,-122.182,1810,7650,338000,0.0,1.0
370,1.0,0.0,0.0,0,1.0,0.0,0.0,1430,0,47.5112,-122.19,1430,7220,280000,0.0,1.0
371,0.0,1.0,0.0,0,1.0,0.0,0.0,1100,1080,47.7711,-122.34100000000001,1810,6929,315000,1.0,0.0
372,0.0,1.0,0.0,0,1.0,0.0,0.0,1100,1080,47.7711,-122.34100000000001,1810,6929,530000,1.0,0.0
373,0.0,1.0,0.0,0,0.0,0.0,1.0,3450,0,47.2813,-122.345,2860,9721,380000,0.0,1.0
374,1.0,0.0,0.0,0,1.0,0.0,0.0,1450,0,47.5038,-122.189,1650,7625,297000,0.0,1.0
375,0.0,1.0,0.0,0,0.0,0.0,1.0,3230,0,47.5823,-121.97,3480,7447,730000,0.0,1.0
376,1.0,0.0,0.0,0,1.0,0.0,0.0,1110,530,47.7164,-122.304,1770,12600,450000,1.0,0.0
377,1.0,0.0,0.0,0,1.0,0.0,0.0,1060,530,47.3624,-122.045,1680,7500,275000,0.0,1.0
378,0.0,1.0,0.0,0,1.0,0.0,0.0,2020,0,47.6831,-122.329,1910,3120,595000,1.0,0.0
379,1.0,0.0,0.0,0,1.0,0.0,0.0,1300,0,47.592,-122.307,1590,2577,435000,1.0,0.0
380,1.0,0.0,0.0,0,1.0,0.0,0.0,1380,0,47.7461,-122.195,3130,19868,270000,0.0,1.0
381,1.0,0.0,0.0,0,0.0,0.0,1.0,3030,1010,47.7268,-122.06,3360,14142,950000,0.0,1.0
382,0.0,1.0,0.0,0,1.0,0.0,0.0,2130,0,47.7237,-121.959,2300,6930,389000,0.0,1.0
383,0.0,1.0,0.0,0,0.0,1.0,0.0,1580,970,47.6283,-122.095,2420,8050,560000,0.0,1.0
384,0.0,1.0,0.0,2,0.0,1.0,0.0,3480,1320,47.5543,-122.148,4050,19009,1350000,0.0,1.0
385,0.0,1.0,0.0,0,0.0,1.0,0.0,2510,0,47.5483,-122.226,2450,9691,799000,0.0,1.0
386,1.0,0.0,0.0,0,1.0,0.0,0.0,1410,0,47.7591,-122.146,1410,9600,365500,0.0,1.0
387,1.0,0.0,0.0,0,1.0,0.0,0.0,1160,490,47.4612,-122.169,1710,7350,252350,0.0,1.0
388,0.0,1.0,0.0,0,0.0,1.0,0.0,2120,0,47.4987,-122.365,1880,12000,403950,1.0,0.0
389,0.0,1.0,0.0,0,1.0,0.0,0.0,1380,660,47.772,-122.35799999999999,1610,10020,385000,1.0,0.0
390,0.0,1.0,0.0,0,1.0,0.0,0.0,1550,0,47.5287,-122.35,1450,7620,345000,1.0,0.0
391,1.0,0.0,0.0,0,0.0,0.0,1.0,1980,0,47.6109,-122.11399999999999,1950,2856,490000,0.0,1.0
392,1.0,0.0,0.0,0,0.0,1.0,0.0,1600,0,47.7736,-121.90100000000001,1790,27743,330000,0.0,1.0
393,0.0,1.0,0.0,0,0.0,1.0,0.0,3300,0,47.6294,-122.21799999999999,3180,12239,927000,0.0,1.0
394,0.0,1.0,0.0,1,0.0,0.0,1.0,3840,0,47.5634,-122.213,3600,16553,1120000,0.0,1.0
395,1.0,0.0,0.0,0,1.0,0.0,0.0,1220,0,47.7405,-122.241,2000,9600,330000,0.0,1.0
396,0.0,1.0,0.0,0,1.0,0.0,0.0,1500,1220,47.5976,-122.118,2110,8800,530000,0.0,1.0
397,0.0,1.0,0.0,0,0.0,1.0,0.0,1940,0,47.5722,-122.12899999999999,2000,10071,365000,0.0,1.0
398,1.0,0.0,0.0,0,1.0,0.0,0.0,1260,900,47.5644,-122.289,1060,3500,378750,1.0,0.0
399,0.0,1.0,0.0,0,1.0,0.0,0.0,1530,0,47.4556,-122.15700000000001,1390,8750,269900,0.0,1.0
400,1.0,0.0,0.0,0,0.0,1.0,0.0,1290,420,47.6055,-122.305,1630,1543,557000,1.0,0.0
401,0.0,1.0,0.0,0,1.0,0.0,0.0,2150,1580,47.1775,-122.022,1880,16963,360000,0.0,1.0
402,1.0,0.0,0.0,0,1.0,0.0,0.0,940,0,47.6879,-122.385,1560,4500,352000,1.0,0.0
403,1.0,0.0,0.0,0,0.0,1.0,0.0,1750,0,47.4807,-121.779,2430,22357,437000,0.0,1.0
404,0.0,1.0,0.0,0,1.0,0.0,0.0,1820,0,47.3845,-122.03200000000001,1820,7107,322500,0.0,1.0
405,1.0,0.0,0.0,0,0.0,0.0,1.0,1330,180,47.5815,-122.402,1510,1352,650000,1.0,0.0
406,1.0,0.0,0.0,0,0.0,1.0,0.0,1290,0,47.6609,-122.344,1290,3235,450000,1.0,0.0
407,1.0,0.0,0.0,0,1.0,0.0,0.0,1570,0,47.3163,-122.18799999999999,1570,5250,278500,0.0,1.0
408,0.0,1.0,0.0,0,0.0,1.0,0.0,1930,0,47.4309,-122.191,2090,6996,364950,0.0,1.0
409,0.0,1.0,0.0,4,0.0,0.0,1.0,2840,0,47.401,-122.02600000000001,3180,36852,840000,0.0,1.0
410,1.0,0.0,0.0,0,1.0,0.0,0.0,1550,0,47.403999999999996,-122.191,1550,8134,268000,0.0,1.0
411,1.0,0.0,0.0,0,1.0,0.0,0.0,833,0,47.3889,-122.48200000000001,1380,143947,517534,0.0,1.0
412,1.0,0.0,0.0,0,0.0,1.0,0.0,2990,0,47.7718,-122.095,2990,36497,632925,0.0,1.0
413,1.0,0.0,0.0,0,0.0,0.0,1.0,2000,0,47.7067,-122.2,2450,8118,577500,0.0,1.0
414,0.0,1.0,0.0,2,1.0,0.0,0.0,2390,0,47.504,-122.227,2850,6867,339000,1.0,0.0
415,1.0,0.0,0.0,0,1.0,0.0,0.0,1530,1380,47.7015,-122.164,2520,18295,570000,0.0,1.0
416,0.0,1.0,0.0,0,1.0,0.0,0.0,1610,475,47.5753,-121.95,2690,174240,563500,0.0,1.0
417,0.0,1.0,0.0,0,1.0,0.0,0.0,1290,910,47.7448,-122.333,1910,8660,423000,1.0,0.0
418,1.0,0.0,0.0,0,0.0,1.0,0.0,1860,0,47.7318,-121.98200000000001,2320,5465,355000,0.0,1.0
419,0.0,1.0,0.0,0,0.0,1.0,0.0,6070,0,47.5954,-121.95,4680,211267,1550000,0.0,1.0
420,1.0,0.0,0.0,0,1.0,0.0,0.0,950,0,47.6885,-122.337,1320,4050,482000,1.0,0.0
421,1.0,0.0,0.0,0,1.0,0.0,0.0,1600,0,47.5724,-122.179,1580,9800,625000,0.0,1.0
422,1.0,0.0,0.0,0,0.0,1.0,0.0,2250,0,47.5272,-122.169,2360,11632,538000,0.0,1.0
423,1.0,0.0,0.0,0,0.0,1.0,0.0,2280,0,47.4334,-122.161,2310,10094,380000,0.0,1.0
424,1.0,0.0,0.0,0,1.0,0.0,0.0,940,0,47.6073,-122.30799999999999,1300,5120,375000,1.0,0.0
425,1.0,0.0,0.0,0,1.0,0.0,0.0,1030,500,47.3592,-122.046,1850,8140,245000,0.0,1.0
426,0.0,1.0,0.0,0,1.0,0.0,0.0,2190,0,47.4546,-122.337,1620,39480,310000,1.0,0.0
427,1.0,0.0,0.0,0,0.0,1.0,0.0,1770,580,47.6408,-122.219,3530,15715,1300000,0.0,1.0
428,0.0,1.0,0.0,0,1.0,0.0,0.0,1200,240,47.7245,-122.2,1460,9660,397000,0.0,1.0
429,1.0,0.0,0.0,0,0.0,1.0,0.0,2200,0,47.4362,-122.178,2310,5082,365000,0.0,1.0
430,0.0,1.0,0.0,0,0.0,0.0,1.0,2290,0,47.3739,-122.156,2290,8250,328500,0.0,1.0
431,0.0,1.0,0.0,0,0.0,1.0,0.0,4040,0,47.7205,-122.12700000000001,3930,21887,988000,0.0,1.0
432,0.0,1.0,0.0,0,0.0,1.0,0.0,1920,690,47.6636,-122.33,1810,3277,1000000,1.0,0.0
433,1.0,0.0,0.0,0,1.0,0.0,0.0,1490,0,47.4324,-122.197,1490,2094,237000,0.0,1.0
434,0.0,1.0,0.0,0,0.0,1.0,0.0,2450,0,47.7734,-122.22399999999999,2300,4674,525000,0.0,1.0
435,0.0,1.0,0.0,0,0.0,0.0,1.0,1440,270,47.559,-122.164,2140,9131,749000,0.0,1.0
436,0.0,1.0,0.0,0,0.0,0.0,1.0,3470,1400,47.633,-122.041,3180,11398,722500,0.0,1.0
437,1.0,0.0,0.0,0,0.0,0.0,1.0,3130,0,47.6954,-122.103,2860,9003,843000,0.0,1.0
438,1.0,0.0,0.0,0,0.0,1.0,0.0,1270,0,47.6776,-122.318,1610,3090,438000,1.0,0.0
439,1.0,0.0,0.0,2,0.0,1.0,0.0,1540,580,47.504,-122.382,2460,11760,578000,1.0,0.0
440,1.0,0.0,0.0,0,1.0,0.0,0.0,1670,0,47.2613,-122.255,2077,4910,227950,0.0,1.0
441,1.0,0.0,0.0,0,1.0,0.0,0.0,2070,0,47.3417,-122.271,1890,7519,196000,0.0,1.0
442,1.0,0.0,0.0,0,0.0,1.0,0.0,1070,350,47.6694,-122.275,2400,5406,641000,1.0,0.0
443,1.0,0.0,0.0,0,1.0,0.0,0.0,1250,0,47.4056,-121.955,1930,210394,350000,0.0,1.0
444,1.0,0.0,0.0,0,1.0,0.0,0.0,940,0,47.3838,-122.289,1150,8050,205000,0.0,1.0
445,1.0,0.0,0.0,0,1.0,0.0,0.0,1920,0,47.7487,-122.08200000000001,1920,9760,400000,0.0,1.0
446,1.0,0.0,0.0,0,0.0,0.0,1.0,2610,935,47.5534,-122.07799999999999,3630,7704,1030000,0.0,1.0
447,1.0,0.0,0.0,0,1.0,0.0,0.0,1260,0,47.7355,-122.18,1510,5460,505000,0.0,1.0
448,0.0,1.0,0.0,0,1.0,0.0,0.0,1300,1040,47.7206,-122.211,1930,7221,475000,0.0,1.0
449,1.0,0.0,0.0,0,0.0,1.0,0.0,1440,1150,47.7691,-122.262,2580,9450,520000,0.0,1.0
450,1.0,0.0,0.0,2,0.0,0.0,1.0,3260,710,47.7183,-122.258,2610,13838,1450000,0.0,1.0
451,1.0,0.0,0.0,0,1.0,0.0,0.0,1220,0,47.7736,-122.214,1630,10007,333500,0.0,1.0
